1.900000000000000133e+00 1.329993549855582879e-01 1.209868743138994701e-01 1.578121194889513523e-01 1.491378350260366414e-01 1.568765498450638285e-01 1.493350984094757028e-01 1.433448798673196412e-01 1.491697615197603022e-01 1.450049899549652466e-01
2.000000000000000000e+00 3.689123715528466740e-02 1.027296234700668665e-01 1.849367838298214828e-01 1.623046188915636678e-01 1.536622882856964190e-01 1.645601062385392832e-01 1.579919207770040246e-01 1.580882489796271717e-01 1.602124427803578444e-01
2.100000000000000089e+00 3.882752339205348124e-01 1.487639994522881592e-01 1.645444941378344239e-01 1.786854855263801112e-01 1.776315850372725547e-01 1.813888120054880093e-01 1.712922616550849597e-01 1.713646487542410946e-01 1.740235429016142865e-01
2.200000000000000178e+00 1.862407338213213637e-01 1.862266663927465704e-01 1.888819660347909324e-01 1.827561447271044415e-01 1.913066366214408454e-01 1.781696582619445302e-01 1.906005894451327509e-01 1.802807865269970000e-01 1.839016187441972205e-01
2.300000000000000266e+00 1.512227817506192618e-01 1.322543267590698124e-01 1.860081155952816589e-01 1.880007589515542143e-01 1.922147711423891625e-01 1.968083894608669282e-01 1.894802983071988689e-01 1.937167017542902880e-01 1.922337554366583545e-01
2.400000000000000355e+00 2.984772555828047458e-01 1.909509574996639536e-01 2.591268530919155211e-01 1.993623492090400573e-01 1.979502683952963638e-01 2.092015928283862403e-01 2.075693628608430985e-01 2.024320497766203264e-01 2.008014685666890675e-01
2.500000000000000000e+00 1.722202530435505974e-01 1.435545899632559297e-01 1.783123434506638516e-01 1.532638148068052042e-01 2.045527229704192373e-01 1.962707068883999817e-01 2.057500827524335052e-01 2.073319729110741638e-01 2.055224462525740703e-01
2.600000000000000089e+00 2.833339748311263229e-01 2.033835338338819687e-01 2.052596487210001652e-01 2.270221984603434384e-01 2.131223089331901466e-01 2.072198226838582735e-01 2.029820772302436405e-01 2.098602565092763661e-01 2.086775161972087844e-01
2.700000000000000178e+00 1.125039052970025072e-01 2.507924553059782680e-01 2.027219705801711069e-01 2.305515978612401318e-01 1.960609001122022022e-01 2.086547435861114408e-01 2.066556422343831800e-01 2.106851516977882866e-01 2.103681466020153878e-01
2.800000000000000266e+00 2.734561525742818522e-01 2.201248523252367362e-01 2.188177483862264738e-01 2.042734314416519148e-01 2.063944508361172381e-01 2.079377987160025143e-01 2.144700368657168066e-01 2.123300537791180109e-01 2.084428453446468266e-01
2.900000000000000355e+00 2.957700756293394906e-01 1.890693683554779958e-01 2.321345694582775121e-01 1.844721772660293246e-01 1.860177517630748623e-01 2.036580969226551852e-01 2.059899306062683288e-01 2.052554435364267460e-01 2.033236109684158077e-01
3.000000000000000000e+00 3.468534265999195787e-02 1.529239641384583792e-01 1.262467432074693696e-01 1.987594281441205091e-01 1.919223268667499538e-01 2.022512789971598612e-01 1.958464897989787012e-01 1.965889086958885201e-01 1.946281466957013873e-01
3.100000000000000089e+00 2.321984836213032977e-01 5.814729117486572285e-02 2.218137025828823550e-01 1.912180526695093918e-01 1.908728566029392337e-01 1.904926985057090461e-01 1.842660107173444139e-01 1.845728645360872333e-01 1.854745676144557154e-01
3.200000000000000178e+00 1.205634861309149153e-01 2.841293317890870584e-01 1.956752264740345693e-01 1.537586356043696700e-01 1.660561299786538214e-01 1.790700113777430880e-01 1.785768230001723578e-01 1.714431339447491931e-01 1.699666088214527582e-01
3.300000000000000266e+00 3.765734923841502768e-01 -8.494506261601808550e-04 1.293328903021165321e-01 1.996591380394728554e-01 1.694661096830978042e-01 1.484901306032993251e-01 1.521705736654182795e-01 1.526667191575772908e-01 1.549513545613905308e-01
3.400000000000000355e+00 3.226245348608435259e-01 5.727902441919194287e-02 8.048312162988358054e-02 1.388678764808096711e-01 1.418499660358064351e-01 1.407193423942878496e-01 1.372072756167656837e-01 1.336521505259234965e-01 1.349929820134060932e-01
3.500000000000000000e+00 3.582643178842514486e-01 1.108548104761135911e-01 1.142178305102826003e-01 1.029361790423230644e-01 1.339034764345879147e-01 1.189146862578071007e-01 1.141503008241205458e-01 1.152618521112216410e-01 1.128171175722040703e-01
3.600000000000000089e+00 1.522381923465561393e-02 7.905539003483740002e-02 9.508738618789085162e-02 8.488771676849224401e-02 8.576126427928341955e-02 8.858233988944641535e-02 8.684890804266125197e-02 9.080623461219078374e-02 8.838578788382833729e-02
3.700000000000000178e+00 6.430714274142997067e-02 1.694726152401425656e-01 3.020553655228732162e-02 5.448785625504343894e-02 6.685809319303014087e-02 6.092550396359010939e-02 5.913196722444315212e-02 6.080219147670838653e-02 6.271059645003647376e-02
3.800000000000000266e+00 -4.566092620647244082e-02 -9.383542779728108740e-02 8.842130559335033280e-03 4.721530615124751307e-02 5.219425437030851544e-02 2.437648802154028863e-02 3.368500678758333533e-02 3.240909247274174898e-02 2.982889831332237798e-02
3.900000000000000355e+00 9.974278865297440955e-02 -5.324015467248958966e-02 -2.171388001843694085e-02 4.395350118854528775e-03 1.567434394438596210e-02 5.185979983786236786e-03 -1.935758268890202085e-03 -3.832814939957127250e-03 -2.304378935753133122e-03
4.000000000000000000e+00 1.474073917795226674e-02 -7.329331870198374510e-02 -4.563404670132656382e-02 -6.807967892004038180e-02 -3.804672612814270771e-02 -4.021202026497221887e-02 -3.717395150414973259e-02 -3.615782950628382980e-02 -3.734189182079387243e-02
4.100000000000000533e+00 -1.694005854750998408e-01 -2.025821091330044788e-02 -1.071458071307891668e-01 -8.034436790868572376e-02 -8.661027646166777338e-02 -7.325033781513135001e-02 -7.215593929184756228e-02 -7.608123032916609685e-02 -7.565785826206597453e-02
4.200000000000000178e+00 -1.675852151832570580e-01 -4.822365444863059569e-02 -1.009098217025218430e-01 -1.275042424789174511e-01 -1.178122538503927758e-01 -1.078747708934252314e-01 -1.178825622620484070e-01 -1.135363349983737752e-01 -1.135694930828936577e-01
4.299999999999999822e+00 -2.171402377567003272e-01 -1.155053751556152780e-01 -1.513238568659626693e-01 -1.587897735350859707e-01 -1.374068368937749751e-01 -1.639828962018620717e-01 -1.507363983914199457e-01 -1.568851330714587933e-01 -1.553324515461797506e-01
4.400000000000000355e+00 -1.362607857664192568e-01 -2.275493472465323630e-01 -1.465814095615154133e-01 -1.868656574326672259e-01 -2.135696667778648195e-01 -2.005951425279911549e-01 -1.999819801439232658e-01 -2.003609596122389314e-01 -1.984930202428389356e-01
4.500000000000000000e+00 -2.484635996358884880e-01 -2.919036467560133241e-01 -2.135591722761585876e-01 -2.373345517249808023e-01 -2.382006619272894199e-01 -2.432314354065795159e-01 -2.381638550445480951e-01 -2.452194785581748582e-01 -2.449796249005305737e-01
4.600000000000000533e+00 -3.003459366282497101e-01 -4.185803335886540966e-01 -3.502375431473664924e-01 -2.812254465099387479e-01 -2.817979920320745069e-01 -2.908165142423477789e-01 -2.902329100221717195e-01 -2.878974519061772708e-01 -2.883215364326791597e-01
4.700000000000000178e+00 -3.034565128753929364e-01 -2.989581343487175968e-01 -3.420458781184481101e-01 -3.106057475507747467e-01 -3.267933485551786088e-01 -3.309660393814317092e-01 -3.320707329126563190e-01 -3.345650661974825524e-01 -3.355005768849066428e-01
4.800000000000000711e+00 -3.999367414543874566e-01 -3.597044838869298822e-01 -4.182347163916974586e-01 -3.608851671556369545e-01 -3.756777153453716989e-01 -3.817388739751318427e-01 -3.865532632035009741e-01 -3.810066500799390576e-01 -3.828446670023994414e-01
4.900000000000000355e+00 -4.820459715291483538e-01 -3.784355121775047071e-01 -4.099723423467638850e-01 -4.282655013384684128e-01 -4.315392918203865835e-01 -4.312744074894993562e-01 -4.277557828290581843e-01 -4.308749595615519179e-01 -4.293615741919645790e-01
5.000000000000000000e+00 -4.693092135495749995e-01 -5.084836930443866754e-01 -4.921232837855060716e-01 -4.555518801492225989e-01 -4.926940919459831814e-01 -4.666297566142485476e-01 -4.755717750434593216e-01 -4.756090072578866290e-01 -4.764985544455990207e-01
5.100000000000000533e+00 -5.849119917615909214e-01 -5.041575035933157922e-01 -5.157247056669573837e-01 -5.051000839994559399e-01 -5.222462408629501285e-01 -5.219474800915181456e-01 -5.254415418504145840e-01 -5.218299163855165679e-01 -5.212612653741116597e-01
5.200000000000000178e+00 -5.229242936689274535e-01 -5.867668195037862855e-01 -5.712382175493045944e-01 -5.589468720330426077e-01 -5.661235105856591288e-01 -5.712170968477178201e-01 -5.721116629409312981e-01 -5.695924169632173850e-01 -5.694993015536609082e-01
5.300000000000000711e+00 -5.293325859599290473e-01 -5.800564460275525747e-01 -5.850288433174175573e-01 -6.001656934599685078e-01 -6.068273189352210162e-01 -6.093225135246455038e-01 -6.120938247038349989e-01 -6.118886707866120211e-01 -6.134814356507033439e-01
5.400000000000000355e+00 -6.743663498422648450e-01 -6.762824957842924478e-01 -6.552696351310548506e-01 -6.807302658181381139e-01 -6.510068648720951368e-01 -6.612278544215151044e-01 -6.613715158659672078e-01 -6.603240731021827736e-01 -6.581182466541803944e-01
5.500000000000000000e+00 -5.692208144103315659e-01 -7.494821351137378462e-01 -7.691064004955650013e-01 -7.159178313947897054e-01 -7.061492381709292276e-01 -6.961634447532666359e-01 -7.040543039107176604e-01 -6.976355695022697923e-01 -7.015715179554894432e-01
5.600000000000000533e+00 -6.863020915843014436e-01 -7.080298996985826543e-01 -7.428422099377434140e-01 -7.389563551962873289e-01 -7.609915251749499454e-01 -7.463516884799584750e-01 -7.430154972344934494e-01 -7.419891316724168684e-01 -7.417165706151855886e-01
5.700000000000000178e+00 -7.794607268061380934e-01 -8.151186707505554407e-01 -8.115906065132528768e-01 -7.926631159252585102e-01 -7.833291061527728472e-01 -7.695448773567146183e-01 -7.796114008420155228e-01 -7.811785555388889302e-01 -7.801799281653751805e-01
5.800000000000000711e+00 -7.213629035652382449e-01 -8.383734767759435380e-01 -8.015937053012486269e-01 -8.092817989623188879e-01 -8.182274742276839374e-01 -8.204726321714974624e-01 -8.159691719988898528e-01 -8.175040775959925288e-01 -8.177589347710759737e-01
5.900000000000000355e+00 -8.560663573020027561e-01 -8.210498028662744918e-01 -8.597906406538236013e-01 -8.763547925852618325e-01 -8.592148625187369104e-01 -8.428700681932222993e-01 -8.499676417025453512e-01 -8.548196354986310475e-01 -8.525292157546706662e-01
6.000000000000000000e+00 -9.597279686218596062e-01 -8.960333280396244326e-01 -9.316578992444594087e-01 -8.660909601150635906e-01 -8.861642254009036712e-01 -8.849902013491374175e-01 -8.815014131836989009e-01 -8.831272465047913522e-01 -8.862054501097816894e-01
6.100000000000000533e+00 -8.961108325868114566e-01 -8.327362517515459750e-01 -9.220663280765110104e-01 -8.881814391082808458e-01 -9.010133439545224832e-01 -9.089656756609336696e-01 -9.113325025114943356e-01 -9.177742595585072216e-01 -9.156949361274734356e-01
6.200000000000000178e+00 -9.149891806789950399e-01 -9.098461249752487490e-01 -8.971267309747028573e-01 -9.601173082437650663e-01 -9.371971129938253542e-01 -9.432803262219865426e-01 -9.458449107659704369e-01 -9.411474276669704597e-01 -9.424387567542146238e-01
6.300000000000000711e+00 -9.182476148399495441e-01 -1.011502971087633540e+00 -9.675856562490735557e-01 -9.993018440106211653e-01 -9.679653577175780788e-01 -9.639640458045642957e-01 -9.698128191619427296e-01 -9.664867317261273127e-01 -9.673495939351910433e-01
6.400000000000000355e+00 -1.081810789510025739e+00 -9.510518599621219371e-01 -1.008281881686685644e+00 -1.005449148034032403e+00 -9.948684160659891917e-01 -9.960095548823768574e-01 -9.884367655740687875e-01 -9.873262016179971123e-01 -9.880777060996939198e-01
6.500000000000000000e+00 -1.042637252870020736e+00 -1.083004636946110377e+00 -1.041990024589142916e+00 -1.019636608154828705e+00 -1.011198176561076689e+00 -1.006806383750999956e+00 -1.003283109084824432e+00 -1.006520695048856329e+00 -1.005091735977756029e+00
6.600000000000000533e+00 -1.150513675806253300e+00 -1.068042576438687385e+00 -1.002864746285434316e+00 -1.004638522302301773e+00 -1.037008412991488493e+00 -1.024129404066693283e+00 -1.019404698577147661e+00 -1.020013332701749986e+00 -1.020974783388366003e+00
6.700000000000000178e+00 -1.106886400001610760e+00 -9.930156079915992695e-01 -1.090135696361686390e+00 -1.016189511892593211e+00 -1.036050081709631421e+00 -1.034392794436911123e+00 -1.029110246163926323e+00 -1.034212380525554531e+00 -1.032077954653851881e+00
6.800000000000000711e+00 -9.710375494394465345e-01 -1.051715666749728273e+00 -1.044510140411328170e+00 -1.033526367879423313e+00 -1.052968874727500115e+00 -1.048872949994861248e+00 -1.043223644702819808e+00 -1.040331247141652149e+00 -1.041418543299844179e+00
6.900000000000000355e+00 -9.748605489104464894e-01 -1.086574824578455889e+00 -1.047324090250337569e+00 -1.054510729858800788e+00 -1.054890089890688332e+00 -1.039162269662645022e+00 -1.049557426706030139e+00 -1.050036256600818563e+00 -1.047883890582631317e+00
7.000000000000000000e+00 -1.033387036796536318e+00 -1.085333677973984834e+00 -1.039587934894247168e+00 -1.086732983653646567e+00 -1.055076587921566000e+00 -1.047528404743214070e+00 -1.048179423785277065e+00 -1.052457899949870379e+00 -1.051917091139457527e+00
7.100000000000000533e+00 -1.091493268299716712e+00 -1.099013982458217242e+00 -1.083971514919412238e+00 -1.060765950887068598e+00 -1.056392670015227964e+00 -1.063888801793977157e+00 -1.050391338540720421e+00 -1.051775458342082636e+00 -1.051845550790118322e+00
7.200000000000000178e+00 -1.041849421587914826e+00 -1.065303661054753270e+00 -1.059337850973505413e+00 -1.038969633462120346e+00 -1.048992333491582718e+00 -1.039831044596512211e+00 -1.046808943678205317e+00 -1.050844648510153467e+00 -1.050296383587323579e+00
7.300000000000000711e+00 -9.533250854245914896e-01 -1.060277287888665931e+00 -1.008954668396427445e+00 -1.032764045195417646e+00 -1.039821807351836380e+00 -1.045413891113173843e+00 -1.050902017348196438e+00 -1.045945177477050070e+00 -1.046084394262913442e+00
7.400000000000000355e+00 -1.154109363522718423e+00 -9.590364263930826194e-01 -1.012067454478622341e+00 -1.077498268982860274e+00 -1.042856358862841892e+00 -1.042762925495252624e+00 -1.037925817920329230e+00 -1.036746967421344090e+00 -1.040322186767441703e+00
7.500000000000000000e+00 -1.272109633651319571e+00 -1.021022133872214077e+00 -1.023039161340100867e+00 -1.041500017768189235e+00 -1.013070148946929816e+00 -1.038042842193078519e+00 -1.027075956982273164e+00 -1.027360451574067968e+00 -1.030144997719371069e+00
7.600000000000000533e+00 -1.037860333676516644e+00 -1.011158749488278330e+00 -1.020198917433470465e+00 -1.021339491801893429e+00 -1.005727064219014366e+00 -1.022016558488067828e+00 -1.019997351259333662e+00 -1.016056750267394504e+00 -1.017381131518531046e+00
7.700000000000000178e+00 -1.073563955670760572e+00 -1.014660318592109034e+00 -1.055079893231431587e+00 -1.003622804352442222e+00 -1.011167137371742797e+00 -1.006662968594711716e+00 -1.006974844830476723e+00 -1.005517481094711174e+00 -1.004093098389033711e+00
7.800000000000000711e+00 -9.923709244896228299e-01 -1.024534620684400599e+00 -1.016687063159473770e+00 -9.871933126515840540e-01 -9.809772077253738898e-01 -9.866767467864238084e-01 -9.914826227775001000e-01 -9.906192247308234222e-01 -9.911190861219693060e-01
7.900000000000000355e+00 -9.840908216601452763e-01 -9.502114846861783315e-01 -9.325754556711925991e-01 -9.206423029980412842e-01 -9.633329171879909669e-01 -9.738446409556819061e-01 -9.800100538442865217e-01 -9.761720865603321640e-01 -9.765874184337560715e-01
8.000000000000000000e+00 -8.824935187777378509e-01 -9.307664170969112138e-01 -9.095786830513735710e-01 -9.451303644935871162e-01 -9.529559141342673900e-01 -9.578632884291297112e-01 -9.598809851020345674e-01 -9.586813160236374864e-01 -9.573201039423896441e-01
8.099999999999999645e+00 -9.043681841847553970e-01 -9.417406736002006395e-01 -9.539995732261095096e-01 -9.353229778378946424e-01 -9.613539374832463791e-01 -9.402807813839707540e-01 -9.389474497580007073e-01 -9.413585804604188700e-01 -9.436932614671238451e-01
8.200000000000001066e+00 -9.954893947564121826e-01 -8.581435164850711450e-01 -9.322919488956320500e-01 -9.149513321651998599e-01 -9.423142356547240528e-01 -9.175391854313933448e-01 -9.281426396674536949e-01 -9.247888707572289313e-01 -9.235013267334578613e-01
8.300000000000000711e+00 -1.052336278867055386e+00 -8.744930168687151673e-01 -9.052552363933152879e-01 -9.167826913595951144e-01 -8.987546910686365909e-01 -9.046342716286449592e-01 -9.071165359912142234e-01 -9.042421849772659392e-01 -9.055939876201416494e-01
8.400000000000000355e+00 -9.244454758508509062e-01 -9.747900805305971250e-01 -8.502181380593227811e-01 -8.910932228439284453e-01 -8.985115435800127281e-01 -8.902130702801006601e-01 -8.838863154135669919e-01 -8.874797304608338377e-01 -8.864800299849076026e-01
8.500000000000000000e+00 -8.612976953012247971e-01 -9.334390694347707296e-01 -8.873711794098683159e-01 -8.862101240488656773e-01 -8.672145954721911520e-01 -8.690369656181201607e-01 -8.646117566722932857e-01 -8.698668717489012048e-01 -8.685164461767159727e-01
8.599999999999999645e+00 -9.281141436368773867e-01 -8.191051575454211253e-01 -8.545364227034289994e-01 -8.575330909694837134e-01 -8.445313133033928166e-01 -8.561960621597667354e-01 -8.577713278120050466e-01 -8.519684355131494913e-01 -8.521208788788141586e-01
8.700000000000001066e+00 -7.964109610722046595e-01 -8.877673756940193117e-01 -8.462789287991813181e-01 -8.326045077349182311e-01 -8.384036982655878045e-01 -8.289711484132092911e-01 -8.342977849497862364e-01 -8.331726601835758306e-01 -8.342956039160126513e-01
8.800000000000000711e+00 -9.256668231649003431e-01 -8.306942846012331794e-01 -7.916922684736097393e-01 -7.769127682051867323e-01 -8.424706023832886359e-01 -8.201590533454555798e-01 -8.204254602946899899e-01 -8.188303666745160303e-01 -8.196560384084475848e-01
8.900000000000000355e+00 -8.140731842023019027e-01 -7.627694075792526007e-01 -8.333291703797954808e-01 -8.059664640946874181e-01 -8.133018571416067433e-01 -8.158582585924334385e-01 -8.046367698131644541e-01 -8.056791379502936667e-01 -8.037332861863771827e-01
9.000000000000000000e+00 -8.694413996798540101e-01 -7.969043597570815152e-01 -7.847629164006364455e-01 -7.653610019734283787e-01 -7.930108008901137762e-01 -7.790251676244814849e-01 -7.948042534109960311e-01 -7.915460621879655267e-01 -7.901990480491073443e-01
9.099999999999999645e+00 -7.775646838038203779e-01 -7.932424340480868086e-01 -7.648108955182806312e-01 -7.891484121780103500e-01 -7.858469654540247706e-01 -7.852006616732311040e-01 -7.847005154956793183e-01 -7.819285216716350684e-01 -7.820297348371896273e-01
9.200000000000001066e+00 -7.223272943420193659e-01 -7.661134989615240309e-01 -7.585613009433317400e-01 -7.669988844904640501e-01 -7.735031569082356784e-01 -7.803491185826432197e-01 -7.712879026557080131e-01 -7.730258499088409341e-01 -7.743935059733356718e-01
9.300000000000000711e+00 -9.034407033154093769e-01 -8.089521400497492465e-01 -7.700441211674482478e-01 -7.250056039936255692e-01 -7.645223608218802980e-01 -7.711684902903077621e-01 -7.665306255432763338e-01 -7.652346921898079968e-01 -7.662373476185743160e-01
9.400000000000000355e+00 -7.076578035909730779e-01 -8.221814447168039885e-01 -7.506438205743360959e-01 -7.409203792249970943e-01 -7.515243922341311444e-01 -7.635342514032403827e-01 -7.621777427734952592e-01 -7.599859210988259006e-01 -7.616078543674866808e-01
9.500000000000000000e+00 -7.355351537450441901e-01 -7.882966872259740132e-01 -7.872586855346686008e-01 -7.248095132555028020e-01 -7.363056391618943985e-01 -7.620483482225981486e-01 -7.569895591208534169e-01 -7.586256576838277255e-01 -7.574457402821446195e-01
9.600000000000001421e+00 -7.537645422364389614e-01 -7.321829396192712780e-01 -7.645903342648079359e-01 -7.559965667230951203e-01 -7.706894376134518776e-01 -7.526851296806688074e-01 -7.646980262274518658e-01 -7.573572659746536928e-01 -7.588504158393739596e-01
9.700000000000001066e+00 -8.425992628282921171e-01 -7.182184403957941887e-01 -7.693917541882070443e-01 -7.554302695123223943e-01 -7.731320202652265383e-01 -7.532333698118951482e-01 -7.611919299944888140e-01 -7.585241757623208958e-01 -7.605199471412382728e-01
9.800000000000000711e+00 -8.891803070480702731e-01 -7.609806558170932878e-01 -8.093086360908327004e-01 -7.677012660336902661e-01 -7.685759321476987038e-01 -7.646430039038903947e-01 -7.597224942643461265e-01 -7.659805851857325321e-01 -7.653692788213227738e-01
9.900000000000000355e+00 -7.042862117764453478e-01 -8.097195065179212392e-01 -7.070459575878786929e-01 -7.955993395819656033e-01 -7.831662926446399942e-01 -7.714882925128406788e-01 -7.748029924140501512e-01 -7.740087649162988859e-01 -7.727368314752225409e-01
1.000000000000000000e+01 -8.283934828935749506e-01 -7.293272880790011570e-01 -7.902511406338926792e-01 -7.978556071482162393e-01 -7.958351777013358275e-01 -7.830009433467959301e-01 -7.804324152796706660e-01 -7.872250466197174834e-01 -7.827295615825826669e-01
